label,category,latitude,longitude,commune_proche
La Ferme des Comtois,SportsAndLeisurePlace,47.2367554,6.80485565,Damprichard
Village de Moux-en-Morvan,CulturalSite,47.1710014,4.15309,Jougne
La forêt du Risoux,Landform,46.5036189,6.06687421,Jougne
L'atelier de la Maison Penchée,CulturalSite,48.19595,3.28426,Jougne
Evêché de Saint-Denis-de-Vaux,CulturalSite,46.794278,4.699583,Jougne
Château de Saint-Loup Nantouard,CulturalSite,47.427644,5.722802,Damprichard
Oratoire de la Planée,CulturalSite,46.84125,6.28192,Damprichard
Hôtel Coeur de Roy,CulturalSite,47.3239707,5.0464213,Jougne
Hôtel Berbisey,CulturalSite,47.318945,5.037389,Jougne
Lac de Chaumeçon,Landform,47.2890014,3.91628003,Jougne
Usine Aillot - Galerie du camion ancien,CulturalSite,46.6681583,4.3566851,Jougne
Au Cyclo DéChaîné - Location & vente de vélos électriques et itinéraires dans le Sud-Morvan,SportsAndLeisurePlace,46.8449872,3.8387712,Jougne
Gour de Conche,Landform,46.985183,5.92421,Jougne
Jean-Louis Boucon sculteur,CulturalSite,47.26002,6.02314,Damprichard
La Maison des Sangliers,CulturalSite,47.695584,3.995024,Jougne
FitTrainerCamp,SportsAndLeisurePlace,46.7976593,4.8104352,Jougne
Piscine municipale de Pougues-les-Eaux,SportsAndLeisurePlace,46.9826537,3.0921041,Jougne
Médiathèque,CulturalSite,47.86199,4.57333,Jougne
Eglise Saint-Euverte,CulturalSite,46.6693832,4.64148613,Jougne
Confluence des eaux,Landform,46.8363178,3.45266286,Jougne
Amandine Chevallier - Mise en Art,SportsAndLeisurePlace,47.8192,3.72261,Jougne
Éclisse et Brindille,CulturalSite,47.63983,4.75923,Jougne
Parc du château de Commarin,CulturalSite,47.2556129,4.64903094,Jougne
LKS - Laville Karting Services,SportsAndLeisurePlace,46.816837,4.824447,Jougne
Micro-Folie Saulieu,SportsAndLeisurePlace,47.2804983,4.23037609,Jougne
Église Saint-Aubin,CulturalSite,47.1494385,4.69005797,Jougne
Belvédère du mont du cerf,Landform,46.468216,5.6881839,Jougne
Chapelle d'Aligre et son établissement thermal,CulturalSite,46.6194597,3.7672471,Jougne
Lucie Lorton Créations,CulturalSite,46.2918776,4.3062635,Jougne
"Atelier de Sculpture ""Florence Jarrige""",CulturalSite,46.429638,4.537367,Jougne
Atelier Lez'Arts - Arts plastiques enfants et ados,SportsAndLeisurePlace,46.7117906,4.6941334,Jougne
Ferme Découverte du Barboux,SportsAndLeisurePlace,47.1227093,6.74283742,Damprichard
Marteau-Pilon,CulturalSite,46.7867095,4.43294984,Jougne
Le Mont de Rome Château,Landform,46.892475,4.619794,Jougne
Go kart 90,SportsAndLeisurePlace,47.61535,6.8501,Damprichard
Collégiale Notre-Dame,CulturalSite,47.023822,4.835972,Jougne
Survol de Dijon en montgolfière,SportsAndLeisurePlace,47.3236004,5.02844,Jougne
Le Palais de Justice,CulturalSite,47.2375856,6.0237801,Damprichard
"Bateau-promenade ""l'Art du Temps"" sur le Canal du Nivernais",SportsAndLeisurePlace,47.1641998,3.61939001,Jougne
L'Arlequin,SportsAndLeisurePlace,47.01914,3.14643,Jougne
Eglise Saint-Grégoire-le-Grand,CulturalSite,46.93927,5.09251,Jougne
Église romane Saint-Pierre et Saint-Paul,CulturalSite,46.3513901,4.04486173,Jougne
Ligne de démarcation - ancien poste de contrôle allemand - Poteau-pupitre,CulturalSite,46.8951672,5.0335804,Jougne
Château de Joux,CulturalSite,46.8724737,6.37429374,Damprichard
Association - les Amis de l'Abbaye,SportsAndLeisurePlace,46.9920902,6.46207168,Damprichard
Eglise de l'Assomption,CulturalSite,46.416167,4.814481,Jougne
Parcours ludiques sur les traces de la Duchesse du Maine et du Capitaine d'Astille,SportsAndLeisurePlace,47.063402,4.817946,Jougne
Atelier Myriam Sugasaga,CulturalSite,46.3540881,4.22000441,Jougne
"Angie ""le feu de l'eau"" : Rafting et Eaux Vives, Packraft, Kayak et Paddle",SportsAndLeisurePlace,47.3022775,3.91319007,Jougne
"Centre de loisirs ""Le Bull'in Charolais""",SportsAndLeisurePlace,46.4685698,4.0566241,Jougne
Église romane de Mont-Saint-Vincent,CulturalSite,46.6322606,4.48012834,Jougne
Atelier Pluricréa,CulturalSite,47.09187,5.49291,Jougne
Parcours de santé,SportsAndLeisurePlace,47.745936,2.881205,Jougne
Château d'Arlay,CulturalSite,46.7592332,5.54062701,Jougne
Lavoir de Grande Rue,CulturalSite,47.847037,3.81134569,Jougne
Forge-musée,CulturalSite,47.7224659,6.92089319,Damprichard
Bruno SOTTY,SportsAndLeisurePlace,47.2803016,4.9978439,Jougne
Acorps,SportsAndLeisurePlace,46.7837486,6.37365,Damprichard
Symbiose Forêt,SportsAndLeisurePlace,46.45068,6.04649,Jougne
JOJO Rostiak,CulturalSite,46.45858,5.79731,Jougne
Château de Thoiriat,CulturalSite,46.23836,4.77105,Jougne
Eglise Saint-Victor,CulturalSite,46.6157978,4.69413981,Jougne
Château de Morlet,CulturalSite,46.9539929,4.50933342,Jougne
Étang des Perchettes,Landform,46.6573964,5.964684,Jougne
Terres Est-Ouest,CulturalSite,47.6147316,3.34383812,Jougne
Leverretige,CulturalSite,47.3594956,5.2653906,Jougne
Le Château de Montfaucon,SportsAndLeisurePlace,47.240804,6.084836,Damprichard
Eglise Saint-Martin,CulturalSite,47.2617863,5.96437454,Damprichard
Ecurie des 4 Lacs,SportsAndLeisurePlace,46.6322103,5.89068535,Jougne
Métaski - Location de matériel de ski,SportsAndLeisurePlace,46.7685685,6.35731816,Damprichard
Le sentier Gall'eau romain - Version numérique sur Cirkwi,SportsAndLeisurePlace,47.59394,5.7385,Damprichard
Eglise Notre-Dame de l’Assomption,CulturalSite,46.5259249,4.67789329,Jougne
"Atelier d'art ""L'Empreinte""",CulturalSite,47.4783644,3.3109592,Jougne
ACCRO'PLANCHE - Parcours dans les arbres,SportsAndLeisurePlace,47.7745012,6.7781719,Damprichard
Comite de jumelage,SportsAndLeisurePlace,47.665385,5.96754364,Damprichard
Ligne de démarcation - ancien poste de contrôle allemand - Poteau,CulturalSite,46.7076372,4.63006728,Jougne
Hironwoods 'le bois surnaturel',CulturalSite,47.0100657,5.7896005,Jougne
Aire de jeux,SportsAndLeisurePlace,46.76507,3.76107,Jougne
Galerie du Pont,CulturalSite,47.1773193,3.0155601,Jougne
Les Sources de l'Ouche,Landform,47.0797499,4.67697731,Jougne
Belvédère des Vieilles Femelles,Landform,47.2075792,6.88389928,Damprichard
Église Saint-Léger de Couhard,CulturalSite,46.94118,4.31118,Jougne
EI Claude Fortier - Styl'Aubois,CulturalSite,46.5371782,5.22236583,Jougne
Ferme forte La Pothière,CulturalSite,47.6861219,4.7319583,Jougne
Eglise Saint-Martin de Lignorelles,CulturalSite,47.8647379,3.72815385,Jougne
Lac de Montaubry - Plage des Patins,SportsAndLeisurePlace,46.7877881,4.53090714,Jougne
Funky Parc,SportsAndLeisurePlace,47.2136653,5.94763755,Damprichard
Église Saint-Étienne,CulturalSite,46.7950297,4.48359124,Jougne
Écurie de la Marnière,SportsAndLeisurePlace,47.5303645,5.53428629,Damprichard
Cinéma Le Majestic,SportsAndLeisurePlace,46.473804,4.00652987,Jougne
Terrain de tennis,SportsAndLeisurePlace,47.0530945,3.65350502,Jougne
Église de l'Assomption,CulturalSite,47.1851246,4.71643052,Jougne
Nature au Coeur - Sorties et animations nature,SportsAndLeisurePlace,47.139442,3.285157,Jougne
Le p'tit atelier de Jean-François,CulturalSite,47.39477,5.54195,Jougne
Mylène Lebois - illustrations,CulturalSite,46.90202,5.77265,Jougne
Réserve naturelle régionale de la Côte de Mancy,Landform,46.6610378,5.5464338,Jougne
Yonne Kayak,SportsAndLeisurePlace,48.026005,3.306159,Jougne
Doyenné des Moines,CulturalSite,46.3937455,4.6000633,Jougne
"Explor'Games ""La conspiration de la ronce noire""",SportsAndLeisurePlace,46.30358,4.83201,Jougne
"Halle des Grues et Locomotives, actuelle bibliothèque universitaire",CulturalSite,46.8082149,4.42383033,Jougne
Location de vélo,SportsAndLeisurePlace,48.080574,3.29413099,Jougne
Miellerie Les Ruchers de Borne,SportsAndLeisurePlace,47.0699045,4.89195937,Jougne
Eglise Saint-Thibault,CulturalSite,46.4998799,4.63816541,Jougne
L'Orlogeur,CulturalSite,47.1877822,6.7992411,Damprichard
OeNolay Tour,SportsAndLeisurePlace,46.9521359,4.63444819,Jougne
Museum d'histoire naturelle,CulturalSite,47.4462006,5.5911827,Damprichard
Belvédère du Lac à Chapelle Mijoux,Landform,46.8376822,6.36933465,Damprichard
Parc de Scey,CulturalSite,47.087139,5.48969,Jougne
Vinotour Bourgogne,SportsAndLeisurePlace,46.93017,4.78381,Jougne
Anciennes forges,CulturalSite,47.5863246,6.05052708,Damprichard
Lavoir de la Villotte,CulturalSite,47.31061,4.6984,Jougne
Les ouvrages fortifiés : Fort de Beauregard,SportsAndLeisurePlace,47.2404545,6.0365486,Damprichard
Club alpin francais pays de montbeliard,SportsAndLeisurePlace,47.5012121,6.7907231,Damprichard
Le Montcharlet,Landform,46.8624247,3.93778326,Jougne
Sellerie Jadis,CulturalSite,47.23714,5.77089,Jougne
Le Plateau des Grilloux,Landform,47.8417901,6.661367,Damprichard
Musée Maison Nicéphore Niépce,CulturalSite,46.7270153,4.8572789,Jougne
Cycl'It,SportsAndLeisurePlace,47.0869764,5.4857351,Jougne
Conservatoire d'Espaces Naturels de Bourgogne,SportsAndLeisurePlace,47.233433,5.0590994,Jougne
L'Atelier Créa Végétal,CulturalSite,47.6775293,4.1434341,Jougne
Ecomusée du Flottage du bois,CulturalSite,47.4628386,3.5202125,Jougne
Bibliothèque,CulturalSite,46.89392,6.2233,Damprichard
Visite découverte aux Ruchers de Darbois,SportsAndLeisurePlace,47.834637,4.589161,Jougne
L'axone,SportsAndLeisurePlace,47.493355,6.82016546,Damprichard
Château de Bazoches,CulturalSite,47.379996,3.794657,Jougne
Station Les Gentianes - Morbier,SportsAndLeisurePlace,46.5624258,6.02425252,Jougne
Cathédrale Saint-Lazare,CulturalSite,46.9451499,4.2991394,Jougne
Le Pont d'Arciat,CulturalSite,46.24332,4.79319,Jougne
Réserve Naturelle de la Combe Lavaux - Jean Roland,Landform,47.2229309,4.95397612,Jougne
Laëtitia Mazué - Massages & Méditation,SportsAndLeisurePlace,47.0234544,4.8470699,Jougne
Belvédère du Béchet,Landform,46.5216308,6.0220982,Jougne
Etang de la Verne,SportsAndLeisurePlace,46.6524905,4.98614276,Jougne
Atelier le Verre de Voûte,CulturalSite,46.4608135,5.93084867,Jougne
Ancien Hôtel Boitouset,CulturalSite,47.2339687,6.03079139,Damprichard
"Musée de la Mine, de la Verrerie et du Chemin de Fer",CulturalSite,46.9922604,4.5130778,Jougne
Les vitraux contemporains de Christopher Wool,CulturalSite,47.1777538,3.017453,Jougne
Art du Tonneau,SportsAndLeisurePlace,47.0278589,4.887333,Jougne
Eglise Saint-Adrien de Mailly-La-Ville,CulturalSite,47.6039946,3.67711719,Jougne
Comtois en bois,CulturalSite,47.31998,5.86703,Damprichard
Les Attelages Aroules - Atelier du cuir,CulturalSite,46.8351835,6.29016637,Damprichard
Chapelle Saint-Antide,CulturalSite,46.93719,6.4242,Damprichard
Point de vue de Bécoup,Landform,47.1513828,4.72460278,Jougne
Eglise Saint-Jean-l'Evangéliste de Loché,CulturalSite,46.3068839,4.828731,Jougne
Musée du Moulin,CulturalSite,46.7896405,3.9684994,Jougne
Club 4X4 Évasion 89,SportsAndLeisurePlace,48.1204192,3.1831145,Jougne
Point de vue et mémorial d'Étrappe,Landform,47.481564,6.5939949,Damprichard
Magiciens d'eau,SportsAndLeisurePlace,46.5982709,5.69834,Jougne
L'hospice de Chablis et sa chapelle,CulturalSite,47.812223,3.8004185,Jougne
Lavoir,CulturalSite,46.6877296,4.6316508,Jougne
Eglise de Morey (ancienne),CulturalSite,47.0825517,4.25049465,Jougne
Bien-être la Grande Grange 89,SportsAndLeisurePlace,47.6679605,3.04563315,Jougne
Marche pedestres avec espace social des vaux d'Yonnes,SportsAndLeisurePlace,47.4609438,3.5157053,Jougne
Église Saint-Symphorien,CulturalSite,47.2487659,4.58614638,Jougne
Atelier La Licorne,CulturalSite,46.5201174,4.5945772,Jougne
Atelier Walyanne,SportsAndLeisurePlace,47.02909,4.84015,Jougne
Chalain biathlon,SportsAndLeisurePlace,46.662708,5.763371,Jougne
Visite de la fabrique de gaufrettes,CulturalSite,46.4377602,4.64649019,Jougne
Ferme des Fontaines,SportsAndLeisurePlace,47.6737244,3.40401512,Jougne
Terrain de football,SportsAndLeisurePlace,47.434846,3.585069,Jougne
Tunnel de Savoyeux,CulturalSite,47.56097,5.73899,Damprichard
"Le petit musée ""JOUETS, Trésors du patrimoine""",CulturalSite,47.176712,3.017982,Jougne
Église Saint-Vincent,CulturalSite,47.0603767,4.65648404,Jougne
Chapelle des Arts,CulturalSite,46.471342,4.897551,Jougne
Fontaine de Chenéchoux,CulturalSite,47.1763557,4.6425904,Jougne
Maison de monseigneur besson,CulturalSite,47.353103,6.361049,Damprichard
"Tailleur de pierre, Didier Cailloux",CulturalSite,47.8696263,4.5732978,Jougne
Centre de tourisme équestre Le Moulin de Vaux,SportsAndLeisurePlace,46.3837336,4.1912113,Jougne
Location de matériel de ski - Les Carlines,SportsAndLeisurePlace,46.8348899,6.4013493,Damprichard
Les Halles de Gemeaux,CulturalSite,47.4778825,5.13577976,Jougne
Lavoir couvert de Veuvey-sur-Ouche,CulturalSite,47.1883759,4.71383521,Jougne
Douane de la République du Saugeais,SportsAndLeisurePlace,47.0027339,6.4707756,Damprichard
Le Jardin du Maquis,CulturalSite,47.4164902,6.1484244,Damprichard
Eglise Saint-André,CulturalSite,46.4947321,4.53027064,Jougne
Site Nordique de Lamoura - Station des Rousses,SportsAndLeisurePlace,46.3955196,5.9666764,Jougne
Christine Bitschené - céramiste d'art,CulturalSite,47.283567,5.742959,Jougne
Atelier au coeur de la Terre - Poterie Laurence Petit,CulturalSite,47.8704733,4.6610903,Jougne
Jeu famille - Vol à Anzy-le-Duc,SportsAndLeisurePlace,46.3211671,4.05985897,Jougne
Musée d'Art sacré,CulturalSite,47.3178145,5.0375827,Jougne
"VISITE ""CASSISSIUM""",SportsAndLeisurePlace,47.1300221,4.95869971,Jougne
Eco jeûne jura,SportsAndLeisurePlace,46.625964,5.828989,Jougne
Eglise Saint-Jean-Baptiste,CulturalSite,46.70377,4.92026,Jougne
Visite de l'Huilerie du Moulin de l'île,CulturalSite,47.3693741,3.12437128,Jougne
Eglise Saint-Germain et Saint-Vincent,CulturalSite,46.7072849,4.66972676,Jougne
Le Ponton des Lacs de Laives,SportsAndLeisurePlace,46.6707667,4.82880443,Jougne
Nordikroad - Chiens de traineaux,SportsAndLeisurePlace,46.471672,4.80982,Jougne
Jura Météorites,SportsAndLeisurePlace,46.9237726,5.51352859,Jougne
Etang de Foucherans,Landform,47.083709,5.455228,Jougne
Forêt de la Joux,Landform,46.7903484,5.95839189,Jougne
Les ouvrages fortifiés : Fort de Bregille,SportsAndLeisurePlace,47.2354879,5.968023,Damprichard
Visite libre et en famille de Saulx-le-Duc,SportsAndLeisurePlace,47.53912,5.01779,Jougne
Association Tit'Ane et Cie,SportsAndLeisurePlace,46.9216823,4.58660869,Jougne
Olympic Mont d'Or,SportsAndLeisurePlace,46.7953588,6.37215614,Damprichard
Parc du Muséum,CulturalSite,47.7969865,3.5640321,Jougne
Les 2 Roues Electriques,SportsAndLeisurePlace,47.3143293,5.0287848,Jougne
Piscine intercommunale de Mirebeau-sur-Bèze,SportsAndLeisurePlace,47.398703,5.311284,Jougne
Le Cuir du Jura - Michel Philippe,CulturalSite,46.5345058,5.73822139,Jougne
Porte d'Arroux,CulturalSite,46.9598958,4.29540454,Jougne
Ecuries de Saint-Hugues,CulturalSite,46.434634,4.65778221,Jougne
Etang du Pont Latin,SportsAndLeisurePlace,46.8386101,4.71313976,Jougne
Domaine des Granges,CulturalSite,47.5576167,4.418064,Jougne
Musée Nicéphore Niépce,CulturalSite,46.7800864,4.8559728,Jougne
Halle Chambertin,CulturalSite,47.2261039,4.9690912,Jougne
Site d'échange artistique : Les ponts des abattoirs,CulturalSite,47.1780136,3.3300191,Jougne
Vélo-club Montbéliard,SportsAndLeisurePlace,47.50506,6.787075,Damprichard
Station des Fourgs,SportsAndLeisurePlace,46.8347724,6.42262458,Damprichard
HM Bois Design,CulturalSite,47.322446,5.3183503,Jougne
Eglise Saint-Symphorien,CulturalSite,47.40349,5.813547,Damprichard
Ligne de démarcation - ancien poste de contrôle allemand - Poteau et Pupitre,CulturalSite,46.7226352,4.7624301,Jougne
A Deux Mains Tenant,CulturalSite,47.2564969,4.65004665,Jougne
Ferme Equestre de Valbertier,SportsAndLeisurePlace,47.6109571,5.1588055,Jougne
Montgolfière Rully en Bourgogne,SportsAndLeisurePlace,46.8312,4.72598,Jougne
Esprit Libre Kaolin - atelier céramique,CulturalSite,46.91662,4.65457,Jougne
L'Atelier des 2 fontaines,CulturalSite,47.4521649,5.976284,Damprichard
Lac de Cuttura,Landform,46.4154935,5.79933733,Jougne
HalluCiné,SportsAndLeisurePlace,46.2998954,4.82712276,Jougne
Ville de Montbard,CulturalSite,47.624329,4.337495,Jougne
Lavoir de la Guye,CulturalSite,46.7462428,4.64771385,Jougne
"Galerie ""L'Autre l'autre""",CulturalSite,46.29315,4.027306,Jougne
Sport 2000,SportsAndLeisurePlace,46.74875,5.91581,Jougne
Reliures Clergeot,CulturalSite,47.6536517,5.4219722,Damprichard
MB AERO SAS,SportsAndLeisurePlace,47.1415114,4.9738429,Jougne
Eglise Saint-Martin,CulturalSite,47.3435384,4.86350481,Jougne
Eglise Notre-Dame de Lichères-Près-Aigremont,CulturalSite,47.7274421,3.8552235,Jougne
École de ski - Glisses Nordiques,SportsAndLeisurePlace,46.6032571,6.1126493,Jougne
Atelier d’encadrement d’art La Cuvellerie,CulturalSite,47.236206,3.072075,Jougne
Comité Territorial d'Escalade de l'Yonne,SportsAndLeisurePlace,47.8124791,3.56140117,Jougne
Sylvie BUATOIS céramiste animalière RAKU,CulturalSite,47.2755087,5.9211958,Damprichard
La Pyramide de Cormatin,CulturalSite,46.53794,4.69951,Jougne
Musée du Grès Ancien,CulturalSite,47.1735992,3.33037996,Jougne
Les Croix de Rome,Landform,47.088968,4.381275,Jougne
Base VTT Village vacances Le Duchet,SportsAndLeisurePlace,46.5116,5.83846,Jougne
Séjours itinérants en péniches : Association Découvertes,SportsAndLeisurePlace,47.257083,3.64631,Jougne
Clos du Moulin aux Moines,SportsAndLeisurePlace,46.986393,4.76100258,Jougne
Fort Dorsner,CulturalSite,47.7304623,6.81302547,Damprichard
Château et Ferme de Dumphlun,CulturalSite,46.9997624,3.4563704,Jougne
Aventure Jeux® - Le Secret de la Roche Bleue,SportsAndLeisurePlace,46.3627185,5.74635576,Jougne
Piste de luge à Saint-Laurent en Grandvaux,SportsAndLeisurePlace,46.5765843,5.96589391,Jougne
Papillon Gourmand - Atelier Culinaire,SportsAndLeisurePlace,46.2771536,5.7896781,Jougne
Piscine municipale de Decize,SportsAndLeisurePlace,46.8346916,3.45640181,Jougne
Jardin de méli-mélo,CulturalSite,47.4295427,6.6140072,Damprichard
"Arguel, visite randonnée",SportsAndLeisurePlace,47.19924,6.0249119,Damprichard
Piscine municipale,SportsAndLeisurePlace,46.796236,3.979772,Jougne
Château de Passy-les-Tours,CulturalSite,47.215039,3.089788,Jougne
Modern Cinéma sarl Les Quinsonnets,SportsAndLeisurePlace,46.4841414,6.0579138,Jougne
A la recherche des traces du temps,SportsAndLeisurePlace,47.2359663,6.02690849,Damprichard
Station de Ski Alpin de Goule,SportsAndLeisurePlace,47.2649025,6.81615828,Damprichard
CeltÔ Spa et Bien-Être,SportsAndLeisurePlace,46.618809,3.7685947,Jougne
SCI TRAVESIENNE,SportsAndLeisurePlace,47.61206,5.97227,Damprichard
"Musée rural ""Vie et métiers d'autrefois""",CulturalSite,46.2877648,5.85017173,Jougne
Site d'escalade - La Roche Coche,SportsAndLeisurePlace,46.3676175,4.70471833,Jougne
Yoga pour Tous,SportsAndLeisurePlace,46.88298,5.75971,Jougne
Energétique et Bien-être,SportsAndLeisurePlace,47.9051,3.59674,Jougne
Balades sonores : Patrimoine et musique sur le chemin du centre-ville #2,SportsAndLeisurePlace,47.2308118,6.0325357,Damprichard
Abbaye impériale de Baume-les-Messieurs,CulturalSite,46.7081615,5.64813137,Jougne
Compagnie gakokoé,SportsAndLeisurePlace,47.5078736,6.79534379,Damprichard
Porte Notre-Dame et les fortifications,CulturalSite,47.0630187,3.9343219,Jougne
Musée Vie d'Antan,CulturalSite,47.0264154,6.64082556,Damprichard
Agence Wine and Tours - team-building,SportsAndLeisurePlace,46.93673,4.72842,Jougne
Piscine de Noidans-lès-Vesoul,SportsAndLeisurePlace,47.6163726,6.1327593,Damprichard
